x1,x2,y
41,85,-47
41,86,-49
41,87,-51
41,88,-53
41,89,-55
41,90,-57
41,91,-59
41,92,-61
41,93,-63
41,94,-65
41,95,-67
41,96,-69
41,97,-71
41,98,-73
41,99,-75
42,0,126
42,1,124
42,2,122
42,3,120
42,4,118
42,5,116
42,6,114
42,7,112
42,8,110
42,9,108
42,10,106
42,11,104
42,12,102
42,13,100
42,14,98
42,15,96
42,16,94
42,17,92
42,18,90
42,19,88
42,20,86
42,21,84
42,22,82
42,23,80
42,24,78
42,25,76
42,26,74
42,27,72
42,28,70
42,29,68
42,30,66
42,31,64
42,32,62
42,33,60
42,34,58
42,35,56
42,36,54
42,37,52
42,38,50
42,39,48
42,40,46
42,41,44
42,42,42
42,43,40
42,44,38
42,45,36
42,46,34
42,47,32
42,48,30
42,49,28
42,50,26
42,51,24
42,52,22
42,53,20
42,54,18
42,55,16
42,56,14
42,57,12
42,58,10
42,59,8
42,60,6
42,61,4
42,62,2
42,63,0
42,64,-2
42,65,-4
42,66,-6
42,67,-8
42,68,-10
42,69,-12
42,70,-14
42,71,-16
42,72,-18
42,73,-20
42,74,-22
42,75,-24
42,76,-26
42,77,-28
42,78,-30
42,79,-32
42,80,-34
42,81,-36
42,82,-38
42,83,-40
42,84,-42
42,85,-44
42,86,-46
42,87,-48
42,88,-50
42,89,-52
42,90,-54
42,91,-56
42,92,-58
42,93,-60
42,94,-62
42,95,-64
42,96,-66
42,97,-68
42,98,-70
42,99,-72
43,0,129
43,1,127
43,2,125
43,3,123
43,4,121
43,5,119
43,6,117
43,7,115
43,8,113
43,9,111
43,10,109
43,11,107
43,12,105
43,13,103
43,14,101
43,15,99
43,16,97
43,17,95
43,18,93
43,19,91
43,20,89
43,21,87
43,22,85
43,23,83
43,24,81
43,25,79
43,26,77
43,27,75
43,28,73
43,29,71
43,30,69
43,31,67
43,32,65
43,33,63
43,34,61
43,35,59
43,36,57
43,37,55
43,38,53
43,39,51
43,40,49
43,41,47
43,42,45
43,43,43
43,44,41
43,45,39
43,46,37
43,47,35
43,48,33
43,49,31
43,50,29
43,51,27
43,52,25
43,53,23
43,54,21
43,55,19
43,56,17
43,57,15
43,58,13
43,59,11
43,60,9
43,61,7
43,62,5
43,63,3
43,64,1
43,65,-1
43,66,-3
43,67,-5
43,68,-7
43,69,-9
43,70,-11
43,71,-13
43,72,-15
43,73,-17
43,74,-19
43,75,-21
43,76,-23
43,77,-25
43,78,-27
43,79,-29
43,80,-31
43,81,-33
43,82,-35
43,83,-37
43,84,-39
43,85,-41
43,86,-43
43,87,-45
43,88,-47
43,89,-49
43,90,-51
43,91,-53
43,92,-55
43,93,-57
43,94,-59
43,95,-61
43,96,-63
43,97,-65
43,98,-67
43,99,-69
44,0,132
44,1,130
44,2,128
44,3,126
44,4,124
44,5,122
44,6,120
44,7,118
44,8,116
44,9,114
44,10,112
44,11,110
44,12,108
44,13,106
44,14,104
44,15,102
44,16,100
44,17,98
44,18,96
44,19,94
44,20,92
44,21,90
44,22,88
44,23,86
44,24,84
44,25,82
44,26,80
44,27,78
44,28,76
44,29,74
44,30,72
44,31,70
44,32,68
44,33,66
44,34,64
44,35,62
44,36,60
44,37,58
44,38,56
44,39,54
44,40,52
44,41,50
44,42,48
44,43,46
44,44,44
44,45,42
44,46,40
44,47,38
44,48,36
44,49,34
44,50,32
44,51,30
44,52,28
44,53,26
44,54,24
44,55,22
44,56,20
44,57,18
44,58,16
44,59,14
44,60,12
44,61,10
44,62,8
44,63,6
44,64,4
44,65,2
44,66,0
44,67,-2
44,68,-4
44,69,-6
44,70,-8
44,71,-10
44,72,-12
44,73,-14
44,74,-16
44,75,-18
44,76,-20
44,77,-22
44,78,-24
44,79,-26
44,80,-28
44,81,-30
44,82,-32
44,83,-34
44,84,-36
44,85,-38
44,86,-40
44,87,-42
44,88,-44
44,89,-46
44,90,-48
44,91,-50
44,92,-52
44,93,-54
44,94,-56
44,95,-58
44,96,-60
44,97,-62
44,98,-64
44,99,-66
45,0,135
45,1,133
45,2,131
45,3,129
45,4,127
45,5,125
45,6,123
45,7,121
45,8,119
45,9,117
45,10,115
45,11,113
45,12,111
45,13,109
45,14,107
45,15,105
45,16,103
45,17,101
45,18,99
45,19,97
45,20,95
45,21,93
45,22,91
45,23,89
45,24,87
45,25,85
45,26,83
45,27,81
45,28,79
45,29,77
45,30,75
45,31,73
45,32,71
45,33,69
45,34,67
45,35,65
45,36,63
45,37,61
45,38,59
45,39,57
45,40,55
45,41,53
45,42,51
45,43,49
45,44,47
45,45,45
45,46,43
45,47,41
45,48,39
45,49,37
45,50,35
45,51,33
45,52,31
45,53,29
45,54,27
45,55,25
45,56,23
45,57,21
45,58,19
45,59,17
45,60,15
45,61,13
45,62,11
45,63,9
45,64,7
45,65,5
45,66,3
45,67,1
45,68,-1
45,69,-3
45,70,-5
45,71,-7
45,72,-9
45,73,-11
45,74,-13
45,75,-15
45,76,-17
45,77,-19
45,78,-21
45,79,-23
45,80,-25
45,81,-27
45,82,-29
45,83,-31
45,84,-33
45,85,-35
45,86,-37
45,87,-39
45,88,-41
45,89,-43
45,90,-45
45,91,-47
45,92,-49
45,93,-51
45,94,-53
45,95,-55
45,96,-57
45,97,-59
45,98,-61
45,99,-63
46,0,138
46,1,136
46,2,134
46,3,132
46,4,130
46,5,128
46,6,126
46,7,124
46,8,122
46,9,120
46,10,118
46,11,116
46,12,114
46,13,112
46,14,110
46,15,108
46,16,106
46,17,104
46,18,102
46,19,100
46,20,98
46,21,96
46,22,94
46,23,92
46,24,90
46,25,88
46,26,86
46,27,84
46,28,82
46,29,80
46,30,78
46,31,76
46,32,74
46,33,72
46,34,70
46,35,68
46,36,66
46,37,64
46,38,62
46,39,60
46,40,58
46,41,56
46,42,54
46,43,52
46,44,50
46,45,48
46,46,46
46,47,44
46,48,42
46,49,40
46,50,38
46,51,36
46,52,34
46,53,32
46,54,30
46,55,28
46,56,26
46,57,24
46,58,22
46,59,20
46,60,18
46,61,16
46,62,14
46,63,12
46,64,10
46,65,8
46,66,6
46,67,4
46,68,2
46,69,0
46,70,-2
46,71,-4
46,72,-6
46,73,-8
46,74,-10
46,75,-12
46,76,-14
46,77,-16
46,78,-18
46,79,-20
46,80,-22
46,81,-24
46,82,-26
46,83,-28
46,84,-30
46,85,-32
46,86,-34
46,87,-36
46,88,-38
46,89,-40
46,90,-42
46,91,-44
46,92,-46
46,93,-48
46,94,-50
46,95,-52
46,96,-54
46,97,-56
46,98,-58
46,99,-60
47,0,141
47,1,139
47,2,137
47,3,135
47,4,133
47,5,131
47,6,129
47,7,127
47,8,125
47,9,123
47,10,121
47,11,119
47,12,117
47,13,115
47,14,113
47,15,111
47,16,109
47,17,107
47,18,105
47,19,103
47,20,101
47,21,99
47,22,97
47,23,95
47,24,93
47,25,91
47,26,89
47,27,87
47,28,85
47,29,83
47,30,81
47,31,79
47,32,77
47,33,75
47,34,73
47,35,71
47,36,69
47,37,67
47,38,65
47,39,63
47,40,61
47,41,59
47,42,57
47,43,55
47,44,53
47,45,51
47,46,49
47,47,47
47,48,45
47,49,43
47,50,41
47,51,39
47,52,37
47,53,35
47,54,33
47,55,31
47,56,29
47,57,27
47,58,25
47,59,23
47,60,21
47,61,19
47,62,17
47,63,15
47,64,13
47,65,11
47,66,9
47,67,7
47,68,5
47,69,3
47,70,1
47,71,-1
47,72,-3
47,73,-5
47,74,-7
47,75,-9
47,76,-11
47,77,-13
47,78,-15
47,79,-17
47,80,-19
47,81,-21
47,82,-23
47,83,-25
47,84,-27
47,85,-29
47,86,-31
47,87,-33
47,88,-35
47,89,-37
47,90,-39
47,91,-41
47,92,-43
47,93,-45
47,94,-47
47,95,-49
47,96,-51
47,97,-53
47,98,-55
47,99,-57
48,0,144
48,1,142
48,2,140
48,3,138
48,4,136
48,5,134
48,6,132
48,7,130
48,8,128
48,9,126
48,10,124
48,11,122
48,12,120
48,13,118
48,14,116
48,15,114
48,16,112
48,17,110
48,18,108
48,19,106
48,20,104
48,21,102
48,22,100
48,23,98
48,24,96
48,25,94
48,26,92
48,27,90
48,28,88
48,29,86
48,30,84
48,31,82
48,32,80
48,33,78
48,34,76
48,35,74
48,36,72
48,37,70
48,38,68
48,39,66
48,40,64
48,41,62
48,42,60
48,43,58
48,44,56
48,45,54
48,46,52
48,47,50
48,48,48
48,49,46
48,50,44
48,51,42
48,52,40
48,53,38
48,54,36
48,55,34
48,56,32
48,57,30
48,58,28
48,59,26
48,60,24
48,61,22
48,62,20
48,63,18
48,64,16
48,65,14
48,66,12
48,67,10
48,68,8
48,69,6
48,70,4
48,71,2
48,72,0
48,73,-2
48,74,-4
48,75,-6
48,76,-8
48,77,-10
48,78,-12
48,79,-14
48,80,-16
48,81,-18
48,82,-20
48,83,-22
48,84,-24
48,85,-26
48,86,-28
48,87,-30
48,88,-32
48,89,-34
48,90,-36
48,91,-38
48,92,-40
48,93,-42
48,94,-44
48,95,-46
48,96,-48
48,97,-50
48,98,-52
48,99,-54
49,0,147
49,1,145
49,2,143
49,3,141
49,4,139
49,5,137
49,6,135
49,7,133
49,8,131
49,9,129
49,10,127
49,11,125
49,12,123
49,13,121
49,14,119
49,15,117
49,16,115
49,17,113
49,18,111
49,19,109
49,20,107
49,21,105
49,22,103
49,23,101
49,24,99
49,25,97
49,26,95
49,27,93
49,28,91
49,29,89
49,30,87
49,31,85
49,32,83
49,33,81
49,34,79
49,35,77
49,36,75
49,37,73
49,38,71
49,39,69
49,40,67
49,41,65
49,42,63
49,43,61
49,44,59
49,45,57
49,46,55
49,47,53
49,48,51
49,49,49
49,50,47
49,51,45
49,52,43
49,53,41
49,54,39
49,55,37
49,56,35
49,57,33
49,58,31
49,59,29
49,60,27
49,61,25
49,62,23
49,63,21
49,64,19
49,65,17
49,66,15
49,67,13
49,68,11
49,69,9
49,70,7
49,71,5
49,72,3
49,73,1
49,74,-1
49,75,-3
49,76,-5
49,77,-7
49,78,-9
49,79,-11
49,80,-13
49,81,-15
49,82,-17
49,83,-19
49,84,-21
49,85,-23
49,86,-25
49,87,-27
49,88,-29
49,89,-31
49,90,-33
49,91,-35
49,92,-37
49,93,-39
49,94,-41
49,95,-43
49,96,-45
49,97,-47
49,98,-49
49,99,-51
50,0,150
50,1,148
50,2,146
50,3,144
50,4,142
50,5,140
50,6,138
50,7,136
50,8,134
50,9,132
50,10,130
50,11,128
50,12,126
50,13,124
50,14,122
50,15,120
50,16,118
50,17,116
50,18,114
50,19,112
50,20,110
50,21,108
50,22,106
50,23,104
50,24,102
50,25,100
50,26,98
50,27,96
50,28,94
50,29,92
50,30,90
50,31,88
50,32,86
50,33,84
50,34,82
50,35,80
50,36,78
50,37,76
50,38,74
50,39,72
50,40,70
50,41,68
50,42,66
50,43,64
50,44,62
50,45,60
50,46,58
50,47,56
50,48,54
50,49,52
50,50,50
50,51,48
50,52,46
50,53,44
50,54,42
50,55,40
50,56,38
50,57,36
50,58,34
50,59,32
50,60,30
50,61,28
50,62,26
50,63,24
50,64,22
50,65,20
50,66,18
50,67,16
50,68,14
50,69,12
50,70,10
50,71,8
50,72,6
50,73,4
50,74,2
50,75,0
50,76,-2
50,77,-4
50,78,-6
50,79,-8
50,80,-10
50,81,-12
50,82,-14
50,83,-16
50,84,-18
50,85,-20
50,86,-22
50,87,-24
50,88,-26
50,89,-28
50,90,-30
50,91,-32
50,92,-34
50,93,-36
50,94,-38
50,95,-40
50,96,-42
50,97,-44
50,98,-46
50,99,-48
51,0,153
51,1,151
51,2,149
51,3,147
51,4,145
51,5,143
51,6,141
51,7,139
51,8,137
51,9,135
51,10,133
51,11,131
51,12,129
51,13,127
51,14,125
51,15,123
51,16,121
51,17,119
51,18,117
51,19,115
51,20,113
51,21,111
51,22,109
51,23,107
51,24,105
51,25,103
51,26,101
51,27,99
51,28,97
51,29,95
51,30,93
51,31,91
51,32,89
51,33,87
51,34,85
51,35,83
51,36,81
51,37,79
51,38,77
51,39,75
51,40,73
51,41,71
51,42,69
51,43,67
51,44,65
51,45,63
51,46,61
51,47,59
51,48,57
51,49,55
51,50,53
51,51,51
51,52,49
51,53,47
51,54,45
51,55,43
51,56,41
51,57,39
51,58,37
51,59,35
51,60,33
51,61,31
51,62,29
51,63,27
51,64,25
51,65,23
51,66,21
51,67,19
51,68,17
51,69,15
51,70,13
51,71,11
51,72,9
51,73,7
51,74,5
51,75,3
51,76,1
51,77,-1
51,78,-3
51,79,-5
51,80,-7
51,81,-9
51,82,-11
51,83,-13
51,84,-15
51,85,-17
51,86,-19
51,87,-21
51,88,-23
51,89,-25
51,90,-27
51,91,-29
51,92,-31
51,93,-33
51,94,-35
51,95,-37
51,96,-39
51,97,-41
51,98,-43
51,99,-45
52,0,156
52,1,154
52,2,152
52,3,150
52,4,148
52,5,146
52,6,144
52,7,142
52,8,140
52,9,138
52,10,136
52,11,134
52,12,132
52,13,130
52,14,128
52,15,126
52,16,124
52,17,122
52,18,120
52,19,118
52,20,116
52,21,114
52,22,112
52,23,110
52,24,108
52,25,106
52,26,104
52,27,102
52,28,100
52,29,98
52,30,96
52,31,94
52,32,92
52,33,90
52,34,88
52,35,86
52,36,84
52,37,82
52,38,80
52,39,78
52,40,76
52,41,74
52,42,72
52,43,70
52,44,68
52,45,66
52,46,64
52,47,62
52,48,60
52,49,58
52,50,56
52,51,54
52,52,52
52,53,50
52,54,48
52,55,46
52,56,44
52,57,42
52,58,40
52,59,38
52,60,36
52,61,34
52,62,32
52,63,30
52,64,28
52,65,26
52,66,24
52,67,22
52,68,20
52,69,18
52,70,16
52,71,14
52,72,12
52,73,10
52,74,8
52,75,6
52,76,4
52,77,2
52,78,0
52,79,-2
52,80,-4
52,81,-6
52,82,-8
52,83,-10
52,84,-12
52,85,-14
52,86,-16
52,87,-18
52,88,-20
52,89,-22
52,90,-24
52,91,-26
52,92,-28
52,93,-30
52,94,-32
52,95,-34
52,96,-36
52,97,-38
52,98,-40
52,99,-42
53,0,159
53,1,157
53,2,155
53,3,153
53,4,151
53,5,149
53,6,147
53,7,145
53,8,143
53,9,141
53,10,139
53,11,137
53,12,135
53,13,133
53,14,131
53,15,129
53,16,127
53,17,125
53,18,123
53,19,121
53,20,119
53,21,117
53,22,115
53,23,113
53,24,111
53,25,109
53,26,107
53,27,105
53,28,103
53,29,101
53,30,99
53,31,97
53,32,95
53,33,93
53,34,91
53,35,89
53,36,87
53,37,85
53,38,83
53,39,81
53,40,79
53,41,77
53,42,75
53,43,73
53,44,71
53,45,69
53,46,67
53,47,65
53,48,63
53,49,61
53,50,59
53,51,57
53,52,55
53,53,53
53,54,51
53,55,49
53,56,47
53,57,45
53,58,43
53,59,41
53,60,39
53,61,37
53,62,35
53,63,33
53,64,31
53,65,29
53,66,27
53,67,25
53,68,23
53,69,21
53,70,19
53,71,17
53,72,15
53,73,13
53,74,11
53,75,9
53,76,7
53,77,5
53,78,3
53,79,1
53,80,-1
53,81,-3
53,82,-5
53,83,-7
53,84,-9
53,85,-11
53,86,-13
53,87,-15
53,88,-17
53,89,-19
53,90,-21
53,91,-23
53,92,-25
53,93,-27
53,94,-29
53,95,-31
53,96,-33
53,97,-35
53,98,-37
53,99,-39
54,0,162
54,1,160
54,2,158
54,3,156
54,4,154
54,5,152
54,6,150
54,7,148
54,8,146
54,9,144
54,10,142
54,11,140
54,12,138
54,13,136
54,14,134
54,15,132
54,16,130
54,17,128
54,18,126
54,19,124
54,20,122
54,21,120
54,22,118
54,23,116
54,24,114
54,25,112
54,26,110
54,27,108
54,28,106
54,29,104
54,30,102
54,31,100
54,32,98
54,33,96
54,34,94
54,35,92
54,36,90
54,37,88
54,38,86
54,39,84
54,40,82
54,41,80
54,42,78
54,43,76
54,44,74
54,45,72
54,46,70
54,47,68
54,48,66
54,49,64
54,50,62
54,51,60
54,52,58
54,53,56
54,54,54
54,55,52
54,56,50
54,57,48
54,58,46
54,59,44
54,60,42
54,61,40
54,62,38
54,63,36
54,64,34
54,65,32
54,66,30
54,67,28
54,68,26
54,69,24
54,70,22
54,71,20
54,72,18
54,73,16
54,74,14
54,75,12
54,76,10
54,77,8
54,78,6
54,79,4
54,80,2
54,81,0
54,82,-2
54,83,-4
54,84,-6
54,85,-8
54,86,-10
54,87,-12
54,88,-14
54,89,-16
54,90,-18
54,91,-20
54,92,-22
54,93,-24
54,94,-26
54,95,-28
54,96,-30
54,97,-32
54,98,-34
54,99,-36
55,0,165
55,1,163
55,2,161
55,3,159
55,4,157
55,5,155
55,6,153
55,7,151
55,8,149
55,9,147
55,10,145
55,11,143
55,12,141
55,13,139
55,14,137
55,15,135
55,16,133
55,17,131
55,18,129
55,19,127
55,20,125
55,21,123
55,22,121
55,23,119
55,24,117
55,25,115
55,26,113
55,27,111
55,28,109
55,29,107
55,30,105
55,31,103
55,32,101
55,33,99
55,34,97
55,35,95
55,36,93
55,37,91
55,38,89
55,39,87
55,40,85
55,41,83
55,42,81
55,43,79
55,44,77
55,45,75
55,46,73
55,47,71
55,48,69
55,49,67
55,50,65
55,51,63
55,52,61
55,53,59
55,54,57
55,55,55
55,56,53
55,57,51
55,58,49
55,59,47
55,60,45
55,61,43
55,62,41
55,63,39
55,64,37
55,65,35
55,66,33
55,67,31
55,68,29
55,69,27
55,70,25
55,71,23
55,72,21
55,73,19
55,74,17
55,75,15
55,76,13
55,77,11
55,78,9
55,79,7
55,80,5
55,81,3
55,82,1
55,83,-1
55,84,-3
55,85,-5
55,86,-7
55,87,-9
55,88,-11
55,89,-13
55,90,-15
55,91,-17
55,92,-19
55,93,-21
55,94,-23
55,95,-25
55,96,-27
55,97,-29
55,98,-31
55,99,-33
56,0,168
56,1,166
56,2,164
56,3,162
56,4,160
56,5,158
56,6,156
56,7,154
56,8,152
56,9,150
56,10,148
56,11,146
56,12,144
56,13,142
56,14,140
56,15,138
56,16,136
56,17,134
56,18,132
56,19,130
56,20,128
56,21,126
56,22,124
56,23,122
56,24,120
56,25,118
56,26,116
56,27,114
56,28,112
56,29,110
56,30,108
56,31,106
56,32,104
56,33,102
56,34,100
56,35,98
56,36,96
56,37,94
56,38,92
56,39,90
56,40,88
56,41,86
56,42,84
56,43,82
56,44,80
56,45,78
56,46,76
56,47,74
56,48,72
56,49,70
56,50,68
56,51,66
56,52,64
56,53,62
56,54,60
56,55,58
56,56,56
56,57,54
56,58,52
56,59,50
56,60,48
56,61,46
56,62,44
56,63,42
56,64,40
56,65,38
56,66,36
56,67,34
56,68,32
56,69,30
56,70,28
56,71,26
56,72,24
56,73,22
56,74,20
56,75,18
56,76,16
56,77,14
56,78,12
56,79,10
56,80,8
56,81,6
56,82,4
56,83,2
56,84,0
56,85,-2
56,86,-4
56,87,-6
56,88,-8
56,89,-10
56,90,-12
56,91,-14
56,92,-16
56,93,-18
56,94,-20
56,95,-22
56,96,-24
56,97,-26
56,98,-28
56,99,-30
57,0,171
57,1,169
57,2,167
57,3,165
57,4,163
57,5,161
57,6,159
57,7,157
57,8,155
57,9,153
57,10,151
57,11,149
57,12,147
57,13,145
57,14,143
57,15,141
57,16,139
57,17,137
57,18,135
57,19,133
57,20,131
57,21,129
57,22,127
57,23,125
57,24,123
57,25,121
57,26,119
57,27,117
57,28,115
57,29,113
57,30,111
57,31,109
57,32,107
57,33,105
57,34,103
57,35,101
57,36,99
57,37,97
57,38,95
57,39,93
57,40,91
57,41,89
57,42,87
57,43,85
57,44,83
57,45,81
57,46,79
57,47,77
57,48,75
57,49,73
57,50,71
57,51,69
57,52,67
57,53,65
57,54,63
57,55,61
57,56,59
57,57,57
57,58,55
57,59,53
57,60,51
57,61,49
57,62,47
57,63,45
57,64,43
57,65,41
57,66,39
57,67,37
57,68,35
57,69,33
57,70,31
57,71,29
57,72,27
57,73,25
57,74,23
57,75,21
57,76,19
57,77,17
57,78,15
57,79,13
57,80,11
57,81,9
57,82,7
57,83,5
57,84,3
57,85,1
57,86,-1
57,87,-3
57,88,-5
57,89,-7
57,90,-9
57,91,-11
57,92,-13
57,93,-15
57,94,-17
57,95,-19
57,96,-21
57,97,-23
57,98,-25
57,99,-27
58,0,174
58,1,172
58,2,170
58,3,168
58,4,166
58,5,164
58,6,162
58,7,160
58,8,158
58,9,156
58,10,154
58,11,152
58,12,150
58,13,148
58,14,146
58,15,144
58,16,142
58,17,140
58,18,138
58,19,136
58,20,134
58,21,132
58,22,130
58,23,128
58,24,126
58,25,124
58,26,122
58,27,120
58,28,118
58,29,116
58,30,114
58,31,112
58,32,110
58,33,108
58,34,106
58,35,104
58,36,102
58,37,100
58,38,98
58,39,96
58,40,94
58,41,92
58,42,90
58,43,88
58,44,86
58,45,84
58,46,82
58,47,80
58,48,78
58,49,76
58,50,74
58,51,72
58,52,70
58,53,68
58,54,66
58,55,64
58,56,62
58,57,60
58,58,58
58,59,56
58,60,54
58,61,52
58,62,50
58,63,48
58,64,46
58,65,44
58,66,42
58,67,40
58,68,38
58,69,36
58,70,34
58,71,32
58,72,30
58,73,28
58,74,26
58,75,24
58,76,22
58,77,20
58,78,18
58,79,16
58,80,14
58,81,12
58,82,10
58,83,8
58,84,6
58,85,4
58,86,2
58,87,0
58,88,-2
58,89,-4
58,90,-6
58,91,-8
58,92,-10
58,93,-12
58,94,-14
58,95,-16
58,96,-18
58,97,-20
58,98,-22
58,99,-24
59,0,177
59,1,175
59,2,173
59,3,171
59,4,169
59,5,167
59,6,165
59,7,163
59,8,161
59,9,159
59,10,157
59,11,155
59,12,153
59,13,151
59,14,149
59,15,147
59,16,145
59,17,143
59,18,141
59,19,139
59,20,137
59,21,135
59,22,133
59,23,131
59,24,129
59,25,127
59,26,125
59,27,123
59,28,121
59,29,119
59,30,117
59,31,115
59,32,113
59,33,111
59,34,109
59,35,107
59,36,105
59,37,103
59,38,101
59,39,99
59,40,97
59,41,95
59,42,93
59,43,91
59,44,89
59,45,87
59,46,85
59,47,83
59,48,81
59,49,79
59,50,77
59,51,75
59,52,73
59,53,71
59,54,69
59,55,67
59,56,65
59,57,63
59,58,61
59,59,59
59,60,57
59,61,55
59,62,53
59,63,51
59,64,49
59,65,47
59,66,45
59,67,43
59,68,41
59,69,39
59,70,37
59,71,35
59,72,33
59,73,31
59,74,29
59,75,27
59,76,25
59,77,23
59,78,21
59,79,19
59,80,17
59,81,15
59,82,13
59,83,11
59,84,9
59,85,7
59,86,5
59,87,3
59,88,1
59,89,-1
59,90,-3
59,91,-5
59,92,-7
59,93,-9
59,94,-11
59,95,-13
59,96,-15
59,97,-17
59,98,-19
59,99,-21
60,0,180
60,1,178
60,2,176
60,3,174
60,4,172
60,5,170
60,6,168
60,7,166
60,8,164
60,9,162
60,10,160
60,11,158
60,12,156
60,13,154
60,14,152
60,15,150
60,16,148
60,17,146
60,18,144
60,19,142
60,20,140
60,21,138
60,22,136
60,23,134
60,24,132
60,25,130
60,26,128
60,27,126
60,28,124
60,29,122
60,30,120
60,31,118
60,32,116
60,33,114
60,34,112
60,35,110
60,36,108
60,37,106
60,38,104
60,39,102
60,40,100
60,41,98
60,42,96
60,43,94
60,44,92
60,45,90
60,46,88
60,47,86
60,48,84
60,49,82
60,50,80
60,51,78
60,52,76
60,53,74
60,54,72
60,55,70
60,56,68
60,57,66
60,58,64
60,59,62
60,60,60
60,61,58
60,62,56
60,63,54
60,64,52
60,65,50
60,66,48
60,67,46
60,68,44
60,69,42
60,70,40
60,71,38
60,72,36
60,73,34
60,74,32
60,75,30
60,76,28
60,77,26
60,78,24
60,79,22
60,80,20
60,81,18
60,82,16
60,83,14
60,84,12
60,85,10
60,86,8
60,87,6
60,88,4
60,89,2
60,90,0
60,91,-2
60,92,-4
60,93,-6
60,94,-8
60,95,-10
60,96,-12
60,97,-14
60,98,-16
60,99,-18
61,0,183
61,1,181
61,2,179
61,3,177
61,4,175
61,5,173
61,6,171
61,7,169
61,8,167
61,9,165
61,10,163
61,11,161
61,12,159
61,13,157
61,14,155
61,15,153
61,16,151
61,17,149
61,18,147
61,19,145
61,20,143
61,21,141
61,22,139
61,23,137
61,24,135
61,25,133
61,26,131
61,27,129
61,28,127
61,29,125
61,30,123
61,31,121
61,32,119
61,33,117
61,34,115
61,35,113
61,36,111
61,37,109
61,38,107
61,39,105
61,40,103
61,41,101
61,42,99
61,43,97
61,44,95
61,45,93
61,46,91
61,47,89
61,48,87
61,49,85
61,50,83
61,51,81
61,52,79
61,53,77
61,54,75
61,55,73
61,56,71
61,57,69
61,58,67
61,59,65
61,60,63
61,61,61
61,62,59
61,63,57
61,64,55
61,65,53
61,66,51
61,67,49
61,68,47
61,69,45
61,70,43
61,71,41
61,72,39
61,73,37
61,74,35
61,75,33
61,76,31
61,77,29
61,78,27
61,79,25
61,80,23
61,81,21
61,82,19
61,83,17
61,84,15
61,85,13
61,86,11
61,87,9
61,88,7
61,89,5
61,90,3
61,91,1
61,92,-1
61,93,-3
61,94,-5
61,95,-7
61,96,-9
61,97,-11
61,98,-13
61,99,-15
62,0,186
62,1,184
62,2,182
62,3,180
62,4,178
62,5,176
62,6,174
62,7,172
62,8,170
62,9,168
62,10,166
62,11,164
62,12,162
62,13,160
62,14,158
62,15,156
62,16,154
62,17,152
62,18,150
62,19,148
62,20,146
62,21,144
62,22,142
62,23,140
62,24,138
62,25,136
62,26,134
62,27,132
62,28,130
62,29,128
62,30,126
62,31,124
62,32,122
62,33,120
62,34,118
62,35,116
62,36,114
62,37,112
62,38,110
62,39,108
62,40,106
62,41,104
62,42,102
62,43,100
62,44,98
62,45,96
62,46,94
62,47,92
62,48,90
62,49,88
62,50,86
62,51,84
62,52,82
62,53,80
62,54,78
62,55,76
62,56,74
62,57,72
62,58,70
62,59,68
62,60,66
62,61,64
62,62,62
62,63,60
62,64,58
62,65,56
62,66,54
62,67,52
62,68,50
62,69,48
62,70,46
62,71,44
62,72,42
62,73,40
62,74,38
62,75,36
62,76,34
62,77,32
62,78,30
62,79,28
62,80,26
62,81,24
62,82,22
62,83,20
62,84,18
62,85,16
62,86,14
62,87,12
62,88,10
62,89,8
62,90,6
62,91,4
62,92,2
62,93,0
62,94,-2
62,95,-4
62,96,-6
62,97,-8
62,98,-10
62,99,-12
63,0,189
63,1,187
63,2,185
63,3,183
63,4,181
63,5,179
63,6,177
63,7,175
63,8,173
63,9,171
63,10,169
63,11,167
63,12,165
63,13,163
63,14,161
63,15,159
63,16,157
63,17,155
63,18,153
63,19,151
63,20,149
63,21,147
63,22,145
63,23,143
63,24,141
63,25,139
63,26,137
63,27,135
63,28,133
63,29,131
63,30,129
63,31,127
63,32,125
63,33,123
63,34,121
63,35,119
63,36,117
63,37,115
63,38,113
63,39,111
63,40,109
63,41,107
63,42,105
63,43,103
63,44,101
63,45,99
63,46,97
63,47,95
63,48,93
63,49,91
63,50,89
63,51,87
63,52,85
63,53,83
63,54,81
63,55,79
63,56,77
63,57,75
63,58,73
63,59,71
63,60,69
63,61,67
63,62,65
63,63,63
63,64,61
63,65,59
63,66,57
63,67,55
63,68,53
63,69,51
63,70,49
63,71,47
63,72,45
63,73,43
63,74,41
63,75,39
63,76,37
63,77,35
63,78,33
63,79,31
63,80,29
63,81,27
63,82,25
63,83,23
63,84,21
63,85,19
63,86,17
63,87,15
63,88,13
63,89,11
63,90,9
63,91,7
63,92,5
63,93,3
63,94,1
63,95,-1
63,96,-3
63,97,-5
63,98,-7
63,99,-9
64,0,192
64,1,190
64,2,188
64,3,186
64,4,184
64,5,182
64,6,180
64,7,178
64,8,176
64,9,174
64,10,172
64,11,170
64,12,168
64,13,166
64,14,164
64,15,162
64,16,160
64,17,158
64,18,156
64,19,154
64,20,152
64,21,150
64,22,148
64,23,146
64,24,144
64,25,142
64,26,140
64,27,138
64,28,136
64,29,134
64,30,132
64,31,130
64,32,128
64,33,126
64,34,124
64,35,122
64,36,120
64,37,118
64,38,116
